股票代码,股票名称,1个月收益率,3个月收益率,6个月收益率,12个月收益率,1个月收益率百分位值,3个月收益率百分位值,6个月收益率百分位值,12个月收益率百分位值,动量分数
603259,药明康德,4.501770359129997,62.651550936860346,72.74247491638796,176.35098983413587,51.83946488294314,94.31438127090301,95.9866220735786,96.64429530201343,84.69619088235956
300274,阳光电源,33.89194261965412,68.35805799055967,43.01875984533869,33.73058382431709,94.64882943143813,95.31772575250837,88.62876254180601,56.04026845637584,83.65889654553209
002466,天齐锂业,10.230692076228687,51.90048375950242,35.595311536088836,71.92021900664842,74.24749163879598,92.3076923076923,84.94983277591973,81.20805369127517,83.17826760342079
601698,中国卫通,23.35446123842029,29.477993858751294,28.426395939086312,71.64179104477613,89.96655518394648,79.26421404682274,82.94314381270902,80.53691275167785,83.17770644878902
002714,牧原股份,16.26824624497567,37.813440320962876,53.82031905961377,51.11355512785263,81.93979933110369,86.62207357859532,93.31103678929766,69.79865771812081,82.91789185427936
300014,亿纬锂能,24.3531202435312,26.91966267199288,23.46718480138168,79.50408035153798,91.30434782608695,75.58528428093646,79.26421404682274,84.22818791946308,82.59550851832732
603799,华友钴业,4.912663755458513,46.00425402613189,47.80067671485697,116.5389815232086,53.84615384615385,89.96655518394648,91.63879598662207,91.2751677852349,81.68166820048933
000977,浪潮信息,22.13532193524921,37.18079673135853,13.620981387478848,115.01761127121357,88.96321070234113,85.61872909698997,60.535117056856194,90.93959731543623,81.51416354290589
002736,国信证券,9.12435614422369,36.30514705882353,46.977205153617454,70.6559263521289,69.56521739130434,84.61538461538461,91.30434782608695,80.20134228187919,81.42157302866377
000807,云铝股份,19.987623762376238,34.466019417475735,21.796482412060314,68.6086956521739,85.95317725752508,83.27759197324414,76.58862876254182,79.53020134228188,81.33739983389823
002049,紫光国微,13.956412405699915,27.932873274780423,32.763671875,77.82864617396991,80.2675585284281,76.92307692307693,83.94648829431438,83.89261744966443,81.25743529887096
601059,信达证券,17.103694874850994,36.93379790940765,24.60367786937221,58.46774193548385,83.27759197324414,85.28428093645485,80.60200668896321,74.83221476510067,80.99902359094072
601899,紫金矿业,16.448032290615533,32.263610315186256,53.15195753151956,47.47603833865812,82.2742474916388,80.93645484949833,92.64214046822742,66.77852348993288,80.65784157482436
600415,小商品城,3.9260969976905313,30.133024869866976,80.57784911717494,184.81012658227849,48.82943143812709,79.93311036789298,96.32107023411372,97.31543624161074,80.59976207043613
601288,农业银行,12.680577849117158,29.999999999999982,40.39999999999999,57.04697986577181,79.59866220735786,79.59866220735786,87.95986622073578,74.49664429530202,80.41345873268838
603296,华勤技术,16.047197640117993,50.359272282525616,12.580128205128194,124.69728124286038,81.27090301003345,91.9732441471572,56.52173913043478,91.61073825503355,80.34415613566475
600362,江西铜业,18.976545842217483,35.76642335766422,39.36063936063936,42.930327868852444,84.94983277591973,84.2809364548495,86.95652173913044,63.758389261744966,79.98642005791116
601336,新华保险,2.9882281919709985,41.25439867522252,48.02603036876354,147.2463768115942,44.14715719063545,88.2943143812709,91.9732441471572,94.29530201342283,79.67750443312158
601688,华泰证券,8.075772681954142,32.2757779133618,26.70952659263588,82.79932546374368,65.55183946488295,81.27090301003345,82.2742474916388,85.23489932885906,78.58297232385357
601100,恒立液压,18.9095744680851,32.63126668644318,13.621346886912322,79.7025723472669,84.61538461538461,81.60535117056857,60.86956521739131,84.56375838926175,77.91351484815156
601877,正泰电器,18.044788975021532,28.625058657907097,20.377689942907338,62.67062314540057,83.61204013377926,78.26086956521739,72.5752508361204,76.84563758389261,77.82344952975241
688169,石头科技,21.544117647058812,32.861382465685665,26.428193210566555,37.406483790523694,87.95986622073578,81.93979933110369,81.60535117056857,58.38926174496645,77.47356961684362
300408,三环集团,30.44247787610619,36.81930693069306,14.79750778816198,49.291019581363926,93.64548494983278,84.94983277591973,63.21070234113713,67.78523489932886,77.39781374155463
002236,大华股份,18.05471124620062,27.427821522309713,21.52690863579476,52.79307631785996,83.94648829431438,76.2541806020067,75.25083612040135,71.47651006711409,76.73200377095912
300750,宁德时代,10.898620015212446,22.963855421686752,18.32586180244242,75.92507469547232,76.92307692307693,69.56521739130434,70.23411371237458,83.22147651006712,74.98597113420574
600570,恒生电子,1.324324324324322,43.03700877527661,23.11986863711002,138.94200127469728,37.12374581939799,89.63210702341136,78.59531772575251,92.9530201342282,74.57604767569752
300418,昆仑万维,20.516499282639877,25.673249551166965,13.482842475006752,60.489109667558274,86.62207357859532,73.91304347826086,59.53177257525084,76.1744966442953,74.06034656910057
002027,分众传媒,12.145748987854255,14.779005524861887,35.7843137254902,59.80769230769232,78.59531772575251,53.17725752508361,85.28428093645485,75.83892617449665,73.2239455904469
600426,华鲁恒升,10.2491961414791,33.67446393762184,35.45679012345679,26.638965835641738,74.5819397993311,82.6086956521739,84.61538461538461,47.651006711409394,72.36425669457475
600588,用友网络,12.34652114597543,26.206896551724125,7.999999999999985,95.14218009478672,79.26421404682274,74.24749163879598,46.82274247491639,88.59060402684564,72.23126304684519
000792,盐湖股份,8.449197860962588,28.030303030303028,22.909090909090924,45.27220630372493,67.22408026755853,77.59197324414716,77.92642140468227,65.43624161073825,72.04467913178155
600010,包钢股份,-4.452054794520544,60.3448275862069,54.14364640883977,96.47887323943662,10.702341137123746,93.64548494983278,93.64548494983278,88.9261744966443,71.7298713833584
002050,三花智控,19.75957926371148,23.326885880077363,6.019288327236438,90.66985645933015,85.28428093645485,69.89966555183946,41.1371237458194,87.24832214765101,70.89234809544118
600030,中信证券,6.711864406779666,24.72266244057053,16.377079482439918,72.30432402846196,60.86956521739131,73.24414715719062,67.89297658862876,81.54362416107382,70.88757828107113
601066,中信建投,9.32922127987663,24.2769500438212,16.372589249076718,53.21447866018367,71.57190635451505,71.90635451505017,67.55852842809364,71.81208053691275,70.7122174586429
601689,拓普集团,34.47164948453607,28.351783517835184,-0.047892720306519365,94.01921289123023,94.98327759197325,77.92642140468227,20.735785953177256,88.25503355704699,70.47512962671995
300442,润泽科技,20.27330205996327,37.780373831775705,-4.687247454339738,164.43946188340806,86.2876254180602,86.2876254180602,9.698996655518394,96.30872483221476,69.64574308096338
600000,浦发银行,5.822981366459623,14.345637583892623,39.6516393442623,67.44471744471745,57.859531772575245,51.50501672240802,87.29096989966555,78.85906040268456,68.87864469933335
600276,恒瑞医药,4.1515961629186915,20.990135184508585,44.73339160839163,50.11332728921125,50.16722408026756,66.88963210702342,89.63210702341136,68.45637583892618,68.78633476240714
600061,国投资本,7.474226804123707,21.92982456140351,19.65566714490674,53.59116022099448,63.21070234113713,67.55852842809364,71.23745819397993,72.48322147651007,68.6224776099302
600760,中航沈飞,-1.352191482747911,32.146575057255866,46.64972273567467,56.06097860831078,24.414715719063544,80.2675585284281,90.96989966555184,73.8255033557047,67.36941931718705
601601,中国太保,3.758043758043761,20.86956521739132,35.313863712655255,51.14360704911887,48.16053511705686,66.5551839464883,84.2809364548495,70.13422818791946,67.28272092657852
600660,福耀玻璃,18.1998199819982,13.265482145937547,20.565552699228775,41.356297093649076,84.2809364548495,48.82943143812709,73.24414715719062,61.74496644295302,67.02487037328005
002475,立讯精密,21.83359830418652,52.25165562913907,7.054714784633287,24.16959222252226,88.62876254180601,92.64214046822742,43.1438127090301,43.624161073825505,67.00971919822226
688506,百利天恒,2.79655808236019,11.063151603692134,43.562231759656655,100.50350656356768,43.1438127090301,44.81605351170568,88.96321070234113,90.26845637583892,66.79788332472896
000425,徐工机械,11.16279069767443,18.463444857496913,10.64814814814814,56.209150326797385,77.59197324414716,63.21070234113713,51.17056856187291,74.16107382550335,66.53357949316513
002460,赣锋锂业,6.85224839400429,32.93373293373294,10.184929616340055,52.13414634146343,61.20401337792642,82.2742474916388,50.50167224080268,70.80536912751678,66.19632555947116
601236,红塔证券,6.884875846501148,16.482164821648215,21.72236503856042,49.13385826771655,61.53846153846154,58.862876254180605,76.2541806020067,67.4496644295302,66.02629570604476
002028,思源电气,7.090464547677255,22.46609814064029,20.827586206896555,38.36676670352232,61.87290969899666,68.56187290969899,73.91304347826086,59.06040268456376,65.85205719288007
601319,中国人保,6.272189349112445,10.184049079754608,38.58024691358024,59.219858156028394,59.19732441471572,42.474916387959865,86.2876254180602,75.16778523489933,65.78191286390879
600233,圆通速递,9.708737864077666,32.21528861154446,26.49253731343282,12.177365982792843,72.90969899665552,80.60200668896321,81.93979933110369,27.516778523489933,65.7420708850531
601788,光大证券,7.8536847767616935,24.071782178217816,14.833906071019465,41.99716713881021,64.21404682274247,71.23745819397993,63.54515050167224,62.751677852349,65.43708334268592
